Name,Speed,Modules,First Word Latency,CAS Latency,Rating,Price
Kingston KHX12800D3K2/4G 4 GB,DDR3-1600,2 x 2GB,11,9,0,
Kingston KVR16LR11D4/16HA 16 GB,DDR3-1600,1 x 16GB,13,11,0,59.99
Kingston KVR13LR9D4/16 16 GB,DDR3-1333,1 x 16GB,13,9,0,48.99
Corsair Vengeance LED 64 GB,DDR4-3000,4 x 16GB,10,15,2,
Silicon Power XPOWER Pulse Gaming 32 GB,DDR5-6000,2 x 16GB,12,36,1,547.97
Mushkin 996573 4 GB,DDR3-1066,2 x 2GB,13,7,1,
Kingston KVR16S11/8 8 GB,DDR3-1600,1 x 8GB,13,11,0,29.54
Kingston KVR16S11S8/4 4 GB,DDR3-1600,1 x 4GB,13,11,0,46.83
G.Skill NS 8 GB,DDR3-1333,2 x 4GB,13,9,2,
Crucial CT2K16G3R186DM 32 GB,DDR3-1866,2 x 16GB,13,13,0,
Kingston KVR1333D3E9SK2/8G 8 GB,DDR3-1333,2 x 4GB,13,9,0,29.99
Corsair Vengeance LED 16 GB,DDR4-3000,2 x 8GB,10,15,2,
Kingston KTH-PL426D8/16G 16 GB,DDR4-2666,1 x 16GB,14,19,0,129.5
Kingston KTH-PL426LQ/64G 64 GB,DDR4-2666,1 x 64GB,14,19,0,
Kingston KTD-PE426/32G 32 GB,DDR4-2666,1 x 32GB,14,19,0,354.49
Crucial CT16G4RFD8293 16 GB,DDR4-2933,1 x 16GB,14,21,0,169.01
G.Skill Trident Z Neo 32 GB,DDR4-3200,4 x 8GB,10,16,2,
G.Skill F5-5600J2834F32GX2-TZ5RK 64 GB,DDR5-5600,2 x 32GB,10,28,0,
G.Skill Sniper X 64 GB,DDR4-3200,4 x 16GB,10,16,0,
G.Skill F4-4000C19D-32GTZSW 32 GB,DDR4-4000,2 x 16GB,9,19,0,
Silicon Power SP016GBLFU320X22 16 GB,DDR4-3200,2 x 8GB,13,22,0,
V-Color TRA516G66S834Q 64 GB,DDR5-6600,4 x 16GB,10,34,0,2169.98
V-Color TRA532G68D834Q 128 GB,DDR5-6800,4 x 32GB,10,34,0,5149.99
V-Color TRA516G68S834O 128 GB,DDR5-6800,8 x 16GB,10,34,0,5299.99
PNY MN16GSD43200-TB 16 GB,DDR4-3200,1 x 16GB,13,22,0,149.99
Crucial Ballistix Tracer 1 GB,DDR2-800,1 x 1GB,10,4,0,
Corsair Dominator 6 GB,DDR3-1600,3 x 2GB,8,7,0,
Corsair VS1GB533D2 1 GB,DDR2-533,1 x 1GB,15,4,0,
Corsair XMS2 2 GB,DDR2-800,2 x 1GB,10,4,0,
Corsair XMS2 DHX 4 GB,DDR2-800,2 x 2GB,10,4,1,
Crucial CT2KIT25664BA1067 4 GB,DDR3-1066,2 x 2GB,13,7,0,
Corsair XMS2 2 GB,DDR2-800,2 x 1GB,12,5,1,
Kingston ValueRAM 4 GB,DDR3-1333,2 x 2GB,13,9,2,
Patriot PSD21G8002 1 GB,DDR2-800,1 x 1GB,12,5,0,
Patriot PSD22G6672 2 GB,DDR2-667,1 x 2GB,14,5,0,
Patriot PSD32G13332 2 GB,DDR3-1333,1 x 2GB,13,9,0,
OCZ Fatal1ty Edition 4 GB,DDR2-800,2 x 2GB,12,5,0,
OCZ Platinum 6 GB,DDR3-1333,3 x 2GB,10,7,0,
ADATA Gaming 4 GB,DDR3-1600,2 x 2GB,11,9,4,
ADATA XPG Gaming 8 GB,DDR3-1600,2 x 4GB,11,9,7,
Corsair Vengeance 4 GB,DDR3-1600,1 x 4GB,11,9,14,
G.Skill Ripjaws 12 GB,DDR3-1600,3 x 4GB,11,9,1,
Kingston HyperX 8 GB,DDR3-1600,4 x 2GB,10,8,1,
Corsair XMS3 8 GB,DDR3-1333,4 x 2GB,13,9,0,
Corsair Dominator GT 4 GB,DDR3-2000,2 x 2GB,8,8,0,
Corsair CMV4GX3M2A1333C9 4 GB,DDR3-1333,2 x 2GB,13,9,6,
Corsair VS2GB1333D3 G 2 GB,DDR3-1333,1 x 2GB,13,9,2,
G.Skill PI 12 GB,DDR3-1600,6 x 2GB,8,7,0,
G.Skill ECO 4 GB,DDR3-1600,2 x 2GB,11,9,1,
Kingston HyperX Blu 4 GB,DDR3-1600,2 x 2GB,11,9,0,
Patriot Gamer 24 GB,DDR3-1600,6 x 4GB,11,9,0,
Patriot Viper II Sector 7 Edition 12 GB,DDR3-1600,3 x 4GB,10,8,0,252.23
Patriot Viper Xtreme 4 GB,DDR3-1600,2 x 2GB,10,8,0,81.43
Patriot Viper Xtreme 12 GB,DDR3-1600,3 x 4GB,10,8,0,163.01
OCZ Platinum 4 GB,DDR3-1600,2 x 2GB,7,6,0,
ADATA Premier 4 GB,DDR3-1333,2 x 2GB,13,9,0,
Corsair XMS3 4 GB,DDR3-1333,1 x 4GB,13,9,2,
G.Skill F3-10600CL9D-4GBNT 4 GB,DDR3-1333,2 x 2GB,13,9,2,
G.Skill ECO 4 GB,DDR3-1333,2 x 2GB,13,9,0,
G.Skill Ripjaws 8 GB,DDR3-1333,2 x 4GB,10,7,5,
G.Skill Ripjaws 4 GB,DDR3-1333,2 x 2GB,13,9,2,59.95
G.Skill F3-10666CL9D-4GBNQ 4 GB,DDR3-1333,2 x 2GB,13,9,2,
G.Skill Ripjaws 12 GB,DDR3-2000,3 x 4GB,9,9,0,
G.Skill PIS 4 GB,DDR3-2200,2 x 2GB,6,7,0,
G.Skill Value 8 GB,DDR3-1333,2 x 4GB,13,9,4,
ADATA XPG Gaming 4 GB,DDR3-2000,2 x 2GB,9,9,0,
GeIL Value PLUS 4 GB,DDR3-1333,2 x 2GB,13,9,0,
Patriot Viper II Sector 5 4 GB,DDR3-1333,2 x 2GB,10,7,0,72.04
Patriot Viper Xtreme 8 GB,DDR3-2000,2 x 4GB,9,9,0,122.62
OCZ Gold 6 GB,DDR3-2000,3 x 2GB,10,10,0,
Patriot Viper II Sector 5 Edition 4 GB,DDR3-2500,2 x 2GB,7,9,0,
Patriot Extreme Performance Gaming 6 GB,DDR3-1333,3 x 2GB,13,9,0,91.89
Kingston HyperX 3 GB,DDR3-2333,3 x 1GB,7,9,0,
Kingston KVR1333D3/1GR 1 GB,DDR3-1333,1 x 1GB,13,9,0,
Kingston KVR1333D3K2/2GR 2 GB,DDR3-1333,2 x 1GB,13,9,0,28.84
Kingston KVR1333D3/4GR 4 GB,DDR3-1333,1 x 4GB,13,9,0,
Patriot Signature 4 GB,DDR3-1333,1 x 4GB,13,9,1,
Crucial CT25664BA1339 2 GB,DDR3-1333,1 x 2GB,13,9,3,16.29
Crucial CT2KIT12864BA1067 2 GB,DDR3-1066,2 x 1GB,13,7,0,
Kingston HyperX Blu 4 GB,DDR3-1333,1 x 4GB,13,9,3,
Kingston HyperX T1 4 GB,DDR3-1866,2 x 2GB,9,9,0,
Corsair Vengeance 4 GB,DDR3-1600,2 x 2GB,11,9,0,
GeIL Value PLUS 4 GB,DDR3-1600,2 x 2GB,10,8,1,
G.Skill Ripjaws X + Fan 16 GB,DDR3-2200,4 x 4GB,8,9,0,
Crucial Ballistix Sport 1 GB,DDR3-1600,1 x 1GB,12,10,0,
G.Skill Sniper Gaming 12 GB,DDR3-1600,3 x 4GB,11,9,1,
Corsair VS1GSDS533D2 1 GB,DDR2-533,1 x 1GB,15,4,0,19.98
Crucial CT51264AC800 4 GB,DDR2-800,1 x 4GB,15,6,0,74.89
Crucial CT25664AC667 2 GB,DDR2-667,1 x 2GB,14,5,0,27.99
G.Skill F3-8500CL7S-4GBSQ 4 GB,DDR3-1066,1 x 4GB,13,7,0,
G.Skill F3-8500CL7S-2GBSQ 2 GB,DDR3-1066,1 x 2GB,13,7,0,
GeIL GS34GB1066C7SC 4 GB,DDR3-1066,1 x 4GB,13,7,0,15.72
Kingston KHX5300S2LLK2/2G 2 GB,DDR2-667,2 x 1GB,11,4,0,44.99
Mushkin 996647 8 GB,DDR3-1333,2 x 4GB,13,9,0,28.72
Patriot PSD22G6672S 2 GB,DDR2-667,1 x 2GB,14,5,0,37.99
Samsung MV-2S1G4 1 GB,DDR2-800,1 x 1GB,15,6,0,
G.Skill Ripjaws X 8 GB,DDR3-2133,2 x 4GB,10,11,66,
G.Skill Sniper Gaming 12 GB,DDR3-1600,3 x 4GB,8,7,0,
Mushkin Blackline 12 GB,DDR3-2000,3 x 4GB,9,9,0,
Mushkin Silverline 8 GB,DDR3-1600,2 x 4GB,11,9,4,
Corsair Vengeance 8 GB,DDR3-1600,2 x 4GB,11,9,22,
Mushkin 991555 2 GB,DDR2-667,1 x 2GB,14,5,0,
Samsung MV-3T2G3/US 2 GB,DDR3-1600,1 x 2GB,13,11,0,
Kingston KVR1333D3S8N9/2GKC 2 GB,DDR3-1333,1 x 2GB,13,9,0,
Patriot Gamer 2 8 GB,DDR3-1333,1 x 8GB,13,9,0,112.48
Mushkin Essentials 4 GB,DDR3-1333,1 x 4GB,13,9,2,18.85
Mushkin Essentials 12 GB,DDR3-1333,3 x 4GB,13,9,0,
G.Skill Sniper 8 GB,DDR3-1600,2 x 4GB,11,9,6,
Crucial CT3KIT102464BA1339 24 GB,DDR3-1333,3 x 8GB,13,9,0,
Crucial CT2KIT102464BF1339 16 GB,DDR3-1333,2 x 8GB,13,9,0,76.98
Wintec Value 4 GB,DDR2-800,2 x 2GB,15,6,0,
Crucial CT102464BA1339 8 GB,DDR3-1333,1 x 8GB,13,9,3,
Corsair Vengeance LP 16 GB,DDR3-1600,4 x 4GB,11,9,7,
G.Skill Ripjaws Z 16 GB,DDR3-1866,4 x 4GB,9,9,8,
G.Skill Ripjaws Z 16 GB,DDR3-2400,4 x 4GB,9,11,0,
Wintec Value 16 GB,DDR3-1333,2 x 8GB,13,9,0,
Corsair Vengeance 16 GB,DDR3-1600,4 x 4GB,11,9,4,
Corsair Vengeance 16 GB,DDR3-1600,4 x 4GB,11,9,3,
Corsair Vengeance 16 GB,DDR3-1866,4 x 4GB,9,9,2,
AMD Entertainment Edition 2 GB,DDR3-1333,1 x 2GB,13,9,0,
Crucial Ballistix Elite 2 GB,DDR3-1600,1 x 2GB,10,8,0,
Mushkin Silverline 8 GB,DDR3-1333,1 x 8GB,13,9,2,
G.Skill Ripjaws Z 8 GB,DDR3-2133,4 x 2GB,8,9,1,
Pareema MD316C81609L2 8 GB,DDR3-1600,2 x 4GB,11,9,1,
Kingston KHX1600C9D3K8/32GX 32 GB,DDR3-1600,8 x 4GB,11,9,1,
Kingston KHX1866C9D3K2/8GX 8 GB,DDR3-1866,2 x 4GB,9,9,0,
Mushkin Blackline 16 GB,DDR3-1600,4 x 4GB,10,8,0,
Crucial Ballistix Sport 2 GB,DDR3-1600,1 x 2GB,11,9,2,
Mushkin Essentials 24 GB,DDR3-1333,3 x 8GB,13,9,0,
Crucial Ballistix Sport 12 GB,DDR3-1600,3 x 4GB,11,9,1,
Crucial Ballistix Smart Tracer 8 GB,DDR3-1600,2 x 4GB,10,8,2,
AMD Entertainment Edition 4 GB,DDR3-1600,1 x 4GB,11,9,0,
Corsair Vengeance LP 4 GB,DDR3-1600,1 x 4GB,8,7,0,
Corsair Vengeance LP 4 GB,DDR3-1600,1 x 4GB,11,9,2,
Patriot G2 Series Division 2 Edition 16 GB,DDR3-1600,2 x 8GB,11,9,1,
Kingston KHX1866C9D3K2/8G 8 GB,DDR3-1866,2 x 4GB,9,9,2,
G.Skill Ares 8 GB,DDR3-1600,2 x 4GB,10,8,12,
"Patriot Gamer 2 Series, Division 4 Editi 16 GB",DDR3-1866,4 x 4GB,9,9,0,
GeIL EVO CORSA 32 GB,DDR3-1866,8 x 4GB,9,9,0,
G.Skill Ares 32 GB,DDR3-1866,4 x 8GB,10,10,1,
PNY MD16384K4D3-1600-X9 16 GB,DDR3-1600,4 x 4GB,11,9,4,
Crucial Ballistix Tactical Tracer 8 GB,DDR3-1866,2 x 4GB,9,9,2,
ADATA XPG Gaming 16 GB,DDR3-2133,2 x 8GB,9,10,0,
Corsair XMS 16 GB,DDR3-1333,2 x 8GB,13,9,2,
Corsair Vengeance 8 GB,DDR3-1600,1 x 8GB,11,9,13,
Kingston KHX18C9T1K4/16X 16 GB,DDR3-1866,4 x 4GB,9,9,0,
Kingston KHX21C11T1K2/8X 8 GB,DDR3-2133,2 x 4GB,10,11,0,
Corsair Vengeance LP 8 GB,DDR3-2133,2 x 4GB,8,9,5,
Kingston KVR13S9S8/4 4 GB,DDR3-1333,1 x 4GB,13,9,0,19.66
GeIL EVO Leggara 8 GB,DDR3-1866,2 x 4GB,9,9,0,
Kingston KVR13N9S8H/4 4 GB,DDR3-1333,1 x 4GB,13,9,1,21.99
GeIL EVO VELOCE 16 GB,DDR3-2400,2 x 8GB,9,11,0,
Patriot Viper 3 8 GB,DDR3-1866,2 x 4GB,9,9,5,
G.Skill Sniper Gaming 32 GB,DDR3-1600,4 x 8GB,11,9,0,
Kingston KVR1333D3N9HK3/12G 12 GB,DDR3-1333,3 x 4GB,13,9,0,
"Patriot Intel Extreme Master, Limited Ed 32 GB",DDR3-1866,4 x 8GB,10,10,1,
Mushkin Silverline 16 GB,DDR3-1600,2 x 8GB,13,11,1,
Crucial CT2K8G3S1339M 16 GB,DDR3-1333,2 x 8GB,13,9,0,89.99
Patriot Viper 3 32 GB,DDR3-1600,4 x 8GB,11,9,1,
Patriot Viper 3 8 GB,DDR3-1600,2 x 4GB,11,9,2,
Corsair Vengeance LP 8 GB,DDR3-1866,2 x 4GB,9,9,12,
Corsair Vengeance 16 GB,DDR3-1600,2 x 8GB,11,9,21,
Corsair CMV16GX3M2A1600C11 16 GB,DDR3-1600,2 x 8GB,11,9,3,
Kingston Blu 16 GB,DDR3-1333,2 x 8GB,13,9,0,
G.Skill Value 4 GB,DDR3-1600,1 x 4GB,13,11,1,22.95
Crucial Ballistix Tactical 8 GB,DDR3-1600,2 x 4GB,10,8,10,
G.Skill Trident X 8 GB,DDR3-2400,2 x 4GB,7,9,4,
Kingston HyperX Beast 8 GB,DDR3-2400,2 x 4GB,9,11,5,
Crucial Ballistix Sport 8 GB,DDR3-1600,2 x 4GB,11,9,36,
Kingston HyperX Beast 16 GB,DDR3-1866,2 x 8GB,10,10,10,
Mushkin Stealth 32 GB,DDR3-1600,4 x 8GB,11,9,1,
Mushkin Stealth 12 GB,DDR3-1600,3 x 4GB,11,9,0,
Corsair Vengeance Pro 16 GB,DDR3-1866,2 x 8GB,9,9,13,
Corsair Vengeance Pro 8 GB,DDR3-1866,2 x 4GB,9,9,19,
Crucial Ballistix Sport XT 16 GB,DDR3-1600,2 x 8GB,11,9,7,
Crucial Ballistix Sport XT 32 GB,DDR3-1600,4 x 8GB,11,9,0,
Corsair Vengeance Pro 16 GB,DDR3-1600,2 x 8GB,11,9,2,
Crucial Ballistix Sport XT 8 GB,DDR3-1866,2 x 4GB,10,10,4,
ADATA XPG V2 8 GB,DDR3-1600,2 x 4GB,11,9,12,
AMD Performance Edition 16 GB,DDR3-1866,2 x 8GB,9,9,4,
AMD AE34G1609U1 4 GB,DDR3-1600,1 x 4GB,11,9,3,
Kingston KVR13N9S8HK2/8 8 GB,DDR3-1333,2 x 4GB,13,9,5,
Crucial Ballistix Sport 8 GB,DDR3-1600,1 x 8GB,11,9,0,
ADATA XPG Gaming 8 GB,DDR3-1600,1 x 8GB,11,9,1,
TEAMGROUP Vulcan 8 GB,DDR3-1600,2 x 4GB,11,9,7,
G.Skill Ripjaws X 8 GB,DDR3-2133,2 x 4GB,8,9,43,
Mushkin Stealth 16 GB,DDR3-2666,4 x 4GB,9,12,0,
Corsair Vengeance LP 8 GB,DDR3-1600,2 x 4GB,11,9,10,
Corsair Vengeance 8 GB,DDR3-1600,2 x 4GB,11,9,3,
Avexir MSI Z77 MPOWER Optimized ,DDR3-1600,4 x 8GB,12,10,0,
Avexir Standard 32 GB,DDR3-1600,4 x 8GB,12,10,0,
Avexir Core Series 16 GB,DDR3-2800,4 x 4GB,8,12,0,
G.Skill Ripjaws X 4 GB,DDR3-1600,1 x 4GB,11,9,6,
PNY MN8192SD3-1600 8 GB,DDR3-1600,1 x 8GB,13,11,0,
G.Skill Ripjaws Z 64 GB,DDR3-2133,8 x 8GB,8,9,0,
Corsair Vengeance Pro 16 GB,DDR3-2666,2 x 8GB,9,12,1,
GeIL Green 8 GB,DDR3-1333,2 x 4GB,13,9,0,
Crucial CT2G3S1067M 2 GB,DDR3-1066,1 x 2GB,13,7,0,19.98
Crucial CT4G3S1067M 4 GB,DDR3-1066,1 x 4GB,13,7,0,26.49
Mushkin 973980A 64 GB,DDR3-1333,4 x 16GB,13,9,0,
Mushkin 976643A 4 GB,DDR3-1066,2 x 2GB,13,7,0,42.39
VisionTek 900667 8 GB,DDR3-1600,1 x 8GB,13,11,1,
Patriot Viper 3 Low Profile Black 16 GB,DDR3-1866,2 x 8GB,10,10,0,127.29
Patriot Viper 3 Low Profile Red 8 GB,DDR3-1600,2 x 4GB,11,9,2,86.27
Patriot Viper 3 Low Profile Blue 8 GB,DDR3-1866,2 x 4GB,9,9,1,
ADATA XPG V2 16 GB,DDR3-1866,2 x 8GB,10,10,1,
G.Skill Ares 16 GB,DDR3-2133,2 x 8GB,10,11,2,114.99
Kingston KHX18C10K2/16 16 GB,DDR3-1866,2 x 8GB,10,10,1,
Patriot PX34G1333C9 Bundle 8 GB,DDR3-1333,2 x 4GB,13,9,0,
VisionTek 900471 4 GB,DDR2-800,2 x 2GB,12,5,0,
Kingston HyperX Fury 4 GB,DDR3-1333,1 x 4GB,13,9,0,
Kingston HyperX Fury 4 GB,DDR3-1600,1 x 4GB,12,10,2,
Corsair Vengeance LP 8 GB,DDR3-2133,2 x 4GB,8,9,1,
G.Skill Sniper 4 GB,DDR3-1600,1 x 4GB,11,9,1,
Corsair XMS3 8 GB,DDR3-1333,2 x 4GB,13,9,1,
Corsair Vengeance Pro 8 GB,DDR3-2133,2 x 4GB,8,9,1,
Samsung M393B2G70DB0-CK0 16 GB,DDR3-1600,1 x 16GB,13,11,0,
Crucial CT51264BA1339J 4 GB,DDR3-1333,1 x 4GB,13,9,4,
PNY MN8192SD3-1600-LV 8 GB,DDR3-1600,1 x 8GB,13,11,0,
TEAMGROUP Xtreem 16 GB,DDR3-2666,2 x 8GB,8,11,0,
ADATA XPG Z1 8 GB,DDR4-2133,2 x 4GB,12,13,0,
G.Skill Ripjaws 4 16 GB,DDR4-2800,4 x 4GB,11,16,1,
Kingston HyperX Savage 8 GB,DDR3-2133,1 x 8GB,10,11,1,
Crucial CT3K32G3ELSLQ4160B 96 GB,DDR3-1600,3 x 32GB,13,11,0,
Mushkin Proline 32 GB,DDR3-1866,4 x 8GB,13,13,1,
Crucial CT32G4LFQ4213 32 GB,DDR4-2133,1 x 32GB,14,15,0,228
Crucial CT3KIT12864BA160B 3 GB,DDR3-1600,3 x 1GB,13,11,0,
Mushkin Blackline 8 GB,DDR3-2133,2 x 4GB,9,10,0,
ADATA XPG V1.0 16 GB,DDR3-2133,2 x 8GB,9,10,0,
Crucial CT2K32G3ELSLQ4160B 64 GB,DDR3-1600,2 x 32GB,13,11,0,
GeIL GPR416GB2400C15QC 16 GB,DDR4-2400,4 x 4GB,12,15,0,
Kingston HX426C13PB2K4/16 16 GB,DDR4-2666,4 x 4GB,9,13,4,
Samsung M393B1G70QH0-CMA08 8 GB,DDR3-1866,1 x 8GB,13,13,0,
Wintec HMT31GR7CFR4C-PBD8 8 GB,DDR3-1600,1 x 8GB,13,11,0,
Wintec HMT42GR7MFR4C-PB 16 GB,DDR3-1600,1 x 16GB,13,11,0,
G.Skill Ripjaws 4 32 GB,DDR4-2400,4 x 8GB,12,15,1,
Mushkin 977146A 32 GB,DDR3-1866,2 x 16GB,13,13,0,
Mushkin 992082 32 GB,DDR3-1333,1 x 32GB,13,9,0,128.53
GeIL GPR432GB2400C15QC 32 GB,DDR4-2400,4 x 8GB,12,15,1,
Kingston KVR16LE11K4/32I 32 GB,DDR3-1600,4 x 8GB,13,11,0,
TEAMGROUP Elite Plus 4 GB,DDR4-2133,1 x 4GB,14,15,1,
TEAMGROUP Elite Plus 16 GB,DDR4-2400,2 x 8GB,13,16,5,
Mushkin Redline 8 GB,DDR3-1866,2 x 4GB,9,9,1,
G.Skill Ripjaws 4 8 GB,DDR4-2133,2 x 4GB,14,15,7,
G.Skill Ripjaws 4 64 GB,DDR4-2400,8 x 8GB,12,15,0,
ADATA AX4U3300W4G16-QGZ 16 GB,DDR4-3300,4 x 4GB,9,16,0,
Corsair Vengeance Pro 16 GB,DDR3-2400,2 x 8GB,9,11,6,
Klevv Urbane 16 GB,DDR3-1600,2 x 8GB,11,9,0,
Crucial Ballistix Sport LT 16 GB,DDR4-2400,4 x 4GB,13,16,2,
Kingston KTD-PE421/8G 8 GB,DDR4-2133,1 x 8GB,14,15,0,
Crucial CT25672BD160B 2 GB,DDR3-1600,1 x 2GB,13,11,0,
Kingston KVR667D2D4F5/4G 4 GB,DDR2-667,1 x 4GB,14,5,0,
Kingston KVR16R11D4K4/32 32 GB,DDR3-1600,4 x 8GB,13,11,0,129.99
Kingston KVR16LR11S8/4 4 GB,DDR3-1600,1 x 4GB,13,11,0,55.59
Kingston KTM-SX316ES/4G 4 GB,DDR3-1600,1 x 4GB,13,11,0,
Kingston KVR1333D3E9SK3/24G 24 GB,DDR3-1333,3 x 8GB,13,9,0,104.99
Kingston KVR13LR9D4K4/64I 64 GB,DDR3-1333,4 x 16GB,13,9,0,
Kingston KVR13LR9S4K4/16 16 GB,DDR3-1333,4 x 4GB,13,9,3,
Kingston KVR13LR9S8K4/8 8 GB,DDR3-1333,4 x 2GB,13,9,0,
Avexir Core 16 GB,DDR3-2400,2 x 8GB,9,11,1,
Avexir Core 16 GB,DDR4-2666,4 x 4GB,11,15,2,
Corsair Vengeance LPX 4 GB,DDR4-2400,1 x 4GB,12,15,2,
Kingston HX426C13PBK4/32 32 GB,DDR4-2666,4 x 8GB,9,13,0,
TEAMGROUP Dark 16 GB,DDR3-1600,2 x 8GB,11,9,2,
TEAMGROUP Dark 8 GB,DDR3-1600,2 x 4GB,11,9,2,
GeIL Super Luce 16 GB,DDR4-3400,4 x 4GB,9,16,0,
Kingston KVR16R11S8/4HB 4 GB,DDR3-1600,1 x 4GB,13,11,0,19.98
Crucial BLT2KIT4G3D1608DT1TX0 8 GB,DDR3-1600,2 x 4GB,10,8,0,
Kingston HX328C12T2K2/8 8 GB,DDR3-2800,2 x 4GB,7,11,0,
Kingston KVR16R11D8/8HB 8 GB,DDR3-1600,1 x 8GB,13,11,0,
Mushkin ECO2 8 GB,DDR3-1600,2 x 4GB,11,9,3,
Toshiba PA5104U-1M4G 4 GB,DDR3-1600,1 x 4GB,13,11,0,
Avexir Notebook 4 GB,DDR3-1600,1 x 4GB,11,9,0,
Avexir Notebook 8 GB,DDR3-1600,1 x 8GB,11,9,0,
Avexir Blitz1.1 8 GB,DDR3-1866,2 x 4GB,9,9,0,
PNY Anarchy 16 GB,DDR3-2400,2 x 8GB,9,11,0,
PNY Anarchy X 16 GB,DDR4-2800,4 x 4GB,11,16,2,
PNY Anarchy X 16 GB,DDR4-2800,4 x 4GB,11,16,1,
Corsair Vengeance LP 8 GB,DDR3-1600,1 x 8GB,13,11,0,
Kingston KVR16LR11S8K4/16I 16 GB,DDR3-1600,4 x 4GB,13,11,0,
Patriot PV38G186C0KGN 8 GB,DDR3-1866,2 x 4GB,10,10,0,
Mushkin ECO2 16 GB,DDR3-1600,2 x 8GB,13,11,1,
G.Skill Trident Z 16 GB,DDR4-3000,2 x 8GB,10,15,6,
TEAMGROUP Dark 16 GB,DDR4-2666,2 x 8GB,11,15,1,
Patriot Viper 4 16 GB,DDR4-2800,2 x 8GB,11,16,2,
Samsung M471B5273DH0-CH9 4 GB,DDR3-1333,1 x 4GB,13,9,0,
Mushkin Redline 32 GB,DDR4-2800,4 x 8GB,10,15,1,
GeIL Super Luce 16 GB,DDR4-2400,2 x 8GB,12,15,2,
Avexir Core 8 GB,DDR4-2400,1 x 8GB,13,16,15,
ADATA AX4U3000W4G16-DGZ 8 GB,DDR4-3000,2 x 4GB,10,16,1,
ADATA AX4U3000W8G16-DGZ 16 GB,DDR4-3000,2 x 8GB,10,16,1,
Kingston D51264KL110S 4 GB,DDR3-1600,1 x 4GB,13,11,0,
Crucial CT51264BF186DJ 4 GB,DDR3-1866,1 x 4GB,13,13,0,26.38
GeIL Dragon RAM Combo 8 GB,DDR4-3600,2 x 4GB,9,17,0,
Panram Ninja 8 GB,DDR3-1600,2 x 4GB,13,11,0,
Kingston Savage 32 GB,DDR4-2400,2 x 16GB,11,14,0,
Kingston Savage 128 GB,DDR4-2666,8 x 16GB,11,15,0,
GeIL EVO POTENZA 8 GB,DDR4-2133,2 x 4GB,14,15,8,
Klevv Fit 8 GB,DDR3-1600,2 x 4GB,11,9,0,
GeIL Super Luce 16 GB,DDR4-2400,2 x 8GB,12,15,1,
Kingston Predator 32 GB,DDR4-3000,2 x 16GB,10,16,0,
Crucial CT2K4G4SFS8213 8 GB,DDR4-2133,2 x 4GB,14,15,0,
Crucial Ballistix Elite 4 GB,DDR3-2133,1 x 4GB,10,11,0,
Crucial CT2K51264BF186DJ 8 GB,DDR3-1866,2 x 4GB,13,13,0,
Kingston Savage 8 GB,DDR4-2400,1 x 8GB,10,12,1,
Kingston Savage 8 GB,DDR4-2666,2 x 4GB,9,13,0,
Crucial CT2KIT51272BD160BJ 8 GB,DDR3-1600,2 x 4GB,13,11,0,
TEAMGROUP Delta 16 GB,DDR4-3000,2 x 8GB,10,16,0,
Avexir ROG Red Tesla 16 GB,DDR4-2666,2 x 8GB,11,15,2,
Avexir ROG Red Tesla 32 GB,DDR4-2666,4 x 8GB,11,15,1,
GeIL Super Luce 16 GB,DDR4-3000,2 x 8GB,10,15,4,
Kingston KCP316NS8/4 4 GB,DDR3-1600,1 x 4GB,13,11,0,25.16
Avexir Core 8 GB,DDR4-2400,2 x 4GB,13,16,3,
Avexir Core 16 GB,DDR4-2400,2 x 8GB,13,16,7,
Corsair Vengeance LED 64 GB,DDR4-3200,4 x 16GB,10,16,3,
GALAX HOF 16 GB,DDR4-3200,2 x 8GB,8,14,0,
Corsair Dominator Platinum Blackout 32 GB,DDR4-3200,4 x 8GB,8,14,0,
TEAMGROUP Dark 16 GB,DDR4-2400,2 x 8GB,11,14,7,
TEAMGROUP Dark 16 GB,DDR4-3000,2 x 8GB,10,16,13,
Corsair Vengeance Performance 64 GB,DDR4-2400,4 x 16GB,13,16,1,
TEAMGROUP Dark 16 GB,DDR3-2400,2 x 8GB,9,11,0,
Kingston Predator 16 GB,DDR4-3600,2 x 8GB,9,17,0,
Corsair Dominator Platinum 128 GB,DDR4-3200,8 x 16GB,10,16,0,
TEAMGROUP Vulcan 16 GB,DDR4-2400,1 x 16GB,12,15,0,
TEAMGROUP Vulcan 32 GB,DDR4-2400,2 x 16GB,12,15,0,
Patriot Viper Elite 8 GB,DDR4-2133,1 x 8GB,13,14,4,
Kingston KCP316SD8/8 8 GB,DDR3-1600,1 x 8GB,13,11,0,30.88
Crucial Sport LT 16 GB,DDR4-2666,2 x 8GB,12,16,1,
Kingston HX426C13PB3K2/16 16 GB,DDR4-2666,2 x 8GB,9,13,2,
GeIL SUPER LUCE RGB SYNC 8 GB,DDR4-2400,2 x 4GB,13,16,2,
GeIL SUPER LUCE RGB SYNC 8 GB,DDR4-2400,2 x 4GB,13,16,0,
Kingston KVR24R17S8/8MA 8 GB,DDR4-2400,1 x 8GB,14,17,0,
Crucial Sport LT 8 GB,DDR4-2400,1 x 8GB,13,16,1,
Kingston FURY 16 GB,DDR4-2666,1 x 16GB,12,16,1,
Corsair Vengeance RGB 16 GB,DDR4-3000,2 x 8GB,10,15,0,
